LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
135,20/02/28,22:47:48,INFO,HiveMetaStore,Added public role in metastore,36a330ca,Added <*> role in metastore,[]
136,20/02/28,22:47:48,INFO,HiveMetaStore,"No user is added in admin role, since config is empty",ba641907,"No user is added in admin role, since config is empty",[]
137,20/02/28,22:47:48,INFO,HiveMetaStore,0: get_all_databases,494bd030,0: get_all_databases,[]
138,20/02/28,22:47:48,INFO,audit,ugi=root	ip=unknown-ip-addr	cmd=get_all_databases,a44f6d49,ugi=root ip=unknown-ip-addr cmd=get_all_databases,[]
139,20/02/28,22:47:48,INFO,HiveMetaStore,0: get_functions: db=default pat=*,c2534b22,0: <*> db=default pat=*,[]
140,20/02/28,22:47:48,INFO,audit,ugi=root	ip=unknown-ip-addr	cmd=get_functions: db=default pat=*,a5ec3f8e,ugi=root ip=unknown-ip-addr <*> db=default pat=*,[]
141,20/02/28,22:47:48,INFO,Datastore,"The class ""org.apache.hadoop.hive.metastore.model.MResourceUri"" is tagged as ""embedded-only"" so does not have its own datastore table.",5592bcff,"The class <*> is tagged as ""embedded-only"" so does not have its own datastore table.",[]
142,20/02/28,22:47:48,INFO,SessionState,Created HDFS directory: /tmp/hive/root,7984d8f5,Created HDFS directory: <*>,[]
143,20/02/28,22:47:48,INFO,SessionState,Created local directory: /local_disk0/tmp/root,98458554,Created local directory: <*>,[]
144,20/02/28,22:47:48,INFO,SessionState,Created local directory: /local_disk0/tmp/efd228cc-d90c-43d8-a496-232484c2a51c_resources,98458554,Created local directory: <*>,[]
145,20/02/28,22:47:49,INFO,SessionState,Created HDFS directory: /tmp/hive/root/efd228cc-d90c-43d8-a496-232484c2a51c,7984d8f5,Created HDFS directory: <*>,[]
146,20/02/28,22:47:49,INFO,SessionState,Created local directory: /local_disk0/tmp/root/efd228cc-d90c-43d8-a496-232484c2a51c,98458554,Created local directory: <*>,[]
147,20/02/28,22:47:49,INFO,SessionState,Created HDFS directory: /tmp/hive/root/efd228cc-d90c-43d8-a496-232484c2a51c/_tmp_space.db,7984d8f5,Created HDFS directory: <*>,[]
148,20/02/28,22:47:49,INFO,HiveClientImpl,Warehouse location for Hive client (version 1.2.2) is /user/hive/warehouse,0337ff6b,Warehouse location for Hive client (version <*> is /user/hive/warehouse,[]
149,20/02/28,22:47:49,INFO,SessionManager,Operation log root directory is created: /local_disk0/tmp/root/operation_logs,d2718f89,Operation log root directory is created: /local_disk0/tmp/root/operation_logs,[]
150,20/02/28,22:47:49,INFO,SessionManager,HiveServer2: Background operation thread pool size: 100,c40036b9,HiveServer2: Background operation thread pool size: 100,[]
151,20/02/28,22:47:49,INFO,SessionManager,HiveServer2: Background operation thread wait queue size: 100,df8ad543,HiveServer2: Background operation thread wait queue size: 100,[]
152,20/02/28,22:47:49,INFO,SessionManager,HiveServer2: Background operation thread keepalive time: 10 seconds,924bc959,HiveServer2: Background operation thread keepalive time: 10 seconds,[]
153,20/02/28,22:47:49,INFO,AbstractService,Service:OperationManager is inited.,b2e82aff,Service:OperationManager is <*>,[]
154,20/02/28,22:47:49,INFO,AbstractService,Service:SessionManager is inited.,4ca35cf6,Service:SessionManager is <*>,[]
155,20/02/28,22:47:49,INFO,AbstractService,Service: CLIService is inited.,abd5fe09,Service: <*> is inited.,[]
156,20/02/28,22:47:49,INFO,AbstractService,Service:ThriftHttpCLIService is inited.,d000210a,Service:ThriftHttpCLIService is <*>,[]
157,20/02/28,22:47:49,INFO,AbstractService,Service: HiveServer2 is inited.,abd5fe09,Service: <*> is inited.,[]
158,20/02/28,22:47:49,INFO,AbstractService,Service:OperationManager is started.,b2e82aff,Service:OperationManager is <*>,[]
159,20/02/28,22:47:49,INFO,AbstractService,Service:SessionManager is started.,4ca35cf6,Service:SessionManager is <*>,[]
160,20/02/28,22:47:49,INFO,AbstractService,Service:CLIService is started.,36671eb4,Service:CLIService is started.,[]
161,20/02/28,22:47:49,INFO,ObjectStore,"ObjectStore, initialize called",f97d2395,"ObjectStore, initialize called",[]
162,20/02/28,22:47:49,INFO,Query,"Reading in results for query ""org.datanucleus.store.rdbms.query.SQLQuery@0"" since the connection used is closing",af819f61,"Reading in results for query ""org.datanucleus.store.rdbms.query.SQLQuery@0"" since the connection used is closing",[]
163,20/02/28,22:47:49,INFO,MetaStoreDirectSql,"Using direct SQL, underlying DB is DERBY",e8fc0ba7,"Using direct SQL, underlying DB is DERBY",[]
164,20/02/28,22:47:49,INFO,ObjectStore,Initialized ObjectStore,fee37921,Initialized ObjectStore,[]
165,20/02/28,22:47:49,INFO,HiveMetaStore,0: get_databases: default,ef63b8b7,0: <*> default,[]
166,20/02/28,22:47:49,INFO,audit,ugi=root	ip=unknown-ip-addr	cmd=get_databases: default,1b7c4b8a,ugi=root ip=unknown-ip-addr <*> default,[]
167,20/02/28,22:47:49,INFO,HiveMetaStore,0: Shutting down the object store...,a70e3d9b,0: Shutting down the object store...,[]
168,20/02/28,22:47:49,INFO,audit,ugi=root	ip=unknown-ip-addr	cmd=Shutting down the object store...,84c58f83,ugi=root ip=unknown-ip-addr cmd=Shutting down the object store...,[]
169,20/02/28,22:47:49,INFO,HiveMetaStore,0: Metastore shutdown complete.,32cf53be,0: Metastore shutdown complete.,[]
170,20/02/28,22:47:49,INFO,audit,ugi=root	ip=unknown-ip-addr	cmd=Metastore shutdown complete.,27334525,ugi=root ip=unknown-ip-addr cmd=Metastore shutdown complete.,[]
171,20/02/28,22:47:49,INFO,AbstractService,Service:ThriftHttpCLIService is started.,d000210a,Service:ThriftHttpCLIService is <*>,[]
172,20/02/28,22:47:49,INFO,AbstractService,Service:HiveServer2 is started.,0f87fea4,Service:HiveServer2 is started.,[]
173,20/02/28,22:47:49,INFO,ThriftCLIService,"HTTP Server SSL: adding excluded protocols: [SSLv2, SSLv3]",58a7872f,"HTTP Server SSL: adding excluded protocols: [SSLv2, SSLv3]",[]
174,20/02/28,22:47:49,INFO,ThriftCLIService,"HTTP Server SSL: SslContextFactory.getExcludeProtocols = [SSL, SSLv2, SSLv2Hello, SSLv3]",890e00e5,"HTTP Server SSL: SslContextFactory.getExcludeProtocols = [SSL, SSLv2, SSLv2Hello, SSLv3]",[]
175,20/02/28,22:47:49,INFO,ContextHandler,"Started o.e.j.s.ServletContextHandler@263f6e96{/sqlserver,null,AVAILABLE,@Spark}",72f9bd9d,"Started o.e.j.s.ServletContextHandler@263f6e96{/sqlserver,null,AVAILABLE,@Spark}",[]
176,20/02/28,22:47:49,INFO,ContextHandler,"Started o.e.j.s.ServletContextHandler@49741e80{/sqlserver/json,null,AVAILABLE,@Spark}",20041d0d,"Started o.e.j.s.ServletContextHandler@49741e80{/sqlserver/json,null,AVAILABLE,@Spark}",[]
177,20/02/28,22:47:49,INFO,ContextHandler,"Started o.e.j.s.ServletContextHandler@dd3e1e3{/sqlserver/session,null,AVAILABLE,@Spark}",6d591719,"Started o.e.j.s.ServletContextHandler@dd3e1e3{/sqlserver/session,null,AVAILABLE,@Spark}",[]
178,20/02/28,22:47:49,INFO,ContextHandler,"Started o.e.j.s.ServletContextHandler@2686a801{/sqlserver/session/json,null,AVAILABLE,@Spark}",d2353d8b,"Started o.e.j.s.ServletContextHandler@2686a801{/sqlserver/session/json,null,AVAILABLE,@Spark}",[]
179,20/02/28,22:47:49,WARN,LibraryUtils$,Library file for validation /databricks/.python-env/packages_to_validate.json does not exist,1c71fa04,Library file for validation /databricks/.python-env/packages_to_validate.json does not exist,[]
180,20/02/28,22:47:49,INFO,DriverDaemon,Starting driver daemon...,12de4bbb,Starting driver daemon...,[]
181,20/02/28,22:47:49,INFO,SparkConfUtils$,Customize spark config according to file /tmp/custom-spark.conf,e28cf8b0,Customize spark config according to file /tmp/custom-spark.conf,[]
182,20/02/28,22:47:49,WARN,SparkConf,The configuration key 'spark.akka.frameSize' has been deprecated as of Spark 1.6 and may be removed in the future. Please use the new key 'spark.rpc.message.maxSize' instead.,d62e22a5,The configuration key 'spark.akka.frameSize' has been deprecated as of Spark 1.6 and may be removed in the future. Please use the new key 'spark.rpc.message.maxSize' instead.,[]
183,20/02/28,22:47:49,INFO,DriverDaemon$$anon$1,Message out thread ready,725b6ac7,Message out thread ready,[]
184,20/02/28,22:47:49,INFO,Server,"jetty-9.3.27.v20190418, build timestamp: 2019-04-18T18:11:38Z, git hash: d3e249f86955d04bc646bb620905b7c1bc596a8d",3a1b91d0,"jetty-9.3.27.v20190418, build timestamp: 2019-04-18T18:11:38Z, git hash: d3e249f86955d04bc646bb620905b7c1bc596a8d",[]
185,20/02/28,22:47:49,INFO,AbstractConnector,"Started ServerConnector@1a34f8e2{HTTP/1.1,[http/1.1]}{0.0.0.0:6061}",685a90bf,"Started ServerConnector@1a34f8e2{HTTP/1.1,[http/1.1]}{0.0.0.0:6061}",[]
186,20/02/28,22:47:49,INFO,Server,Started @22781ms,92f0caab,Started @22781ms,[]
187,20/02/28,22:47:49,INFO,DriverDaemon,Driver daemon started.,c7574caf,Driver daemon started.,[]
188,20/02/28,22:47:49,INFO,Server,"jetty-9.3.27.v20190418, build timestamp: 2019-04-18T18:11:38Z, git hash: d3e249f86955d04bc646bb620905b7c1bc596a8d",3a1b91d0,"jetty-9.3.27.v20190418, build timestamp: 2019-04-18T18:11:38Z, git hash: d3e249f86955d04bc646bb620905b7c1bc596a8d",[]
189,20/02/28,22:47:49,WARN,SecurityHandler,"ServletContext@o.e.j.s.ServletContextHandler@77d00969{/,null,STARTING} has uncovered http methods for path: /*",75fd2b2c,"ServletContext@o.e.j.s.ServletContextHandler@77d00969{/,null,STARTING} has uncovered http methods for path: /*",[]
190,20/02/28,22:47:49,INFO,ContextHandler,"Started o.e.j.s.ServletContextHandler@77d00969{/,null,AVAILABLE}",be069e9a,"Started o.e.j.s.ServletContextHandler@77d00969{/,null,AVAILABLE}",[]
191,20/02/28,22:47:49,INFO,SslContextFactory,"x509=X509@2f07e871(1,h=[databrickscloud.com],w=[]) for SslContextFactory@711ca071(file:///databricks/keys/jetty-ssl-driver-keystore.jks,null)",20613e2e,"x509=X509@2f07e871(1,h=[databrickscloud.com],w=[]) for SslContextFactory@711ca071(file:///databricks/keys/jetty-ssl-driver-keystore.jks,null)",[]
192,20/02/28,22:47:49,INFO,AbstractConnector,"Started ServerConnector@3d2b92b5{SSL,[ssl, http/1.1]}{0.0.0.0:10000}",227c5dcf,"Started ServerConnector@3d2b92b5{SSL,[ssl, http/1.1]}{0.0.0.0:10000}",[]
193,20/02/28,22:47:49,INFO,Server,Started @22881ms,be7c0a22,Started @22881ms,[]
194,20/02/28,22:47:49,INFO,ThriftCLIService,Started ThriftHttpCLIService in https mode on port 10000 path=/cliservice/* with 5...500 worker threads,7fd78aa1,Started ThriftHttpCLIService in https mode on port 10000 path=/cliservice/* with 5...500 worker threads,[]
195,20/02/28,22:47:51,INFO,DriverCorral,Loading the root classloader,a90fba3b,Loading the root classloader,[]
196,20/02/28,22:47:51,INFO,DriverCorral,Starting sql repl ReplId-26113-21226-c29bd-0,6b45de39,Starting sql repl <*>,[]
197,20/02/28,22:47:51,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
198,20/02/28,22:47:51,INFO,DriverCorral,Starting sql repl ReplId-6fffc-24c49-c4ef9-6,6b45de39,Starting sql repl <*>,[]
199,20/02/28,22:47:51,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
200,20/02/28,22:47:51,INFO,SQLDriverWrapper,setupRepl:ReplId-26113-21226-c29bd-0: finished to load,368e25dc,<*> finished to load,[]
201,20/02/28,22:47:51,INFO,SQLDriverWrapper,setupRepl:ReplId-6fffc-24c49-c4ef9-6: finished to load,368e25dc,<*> finished to load,[]
202,20/02/28,22:47:51,INFO,JettyClient$,"Creating new HttpClient with SSLContextFactory=None,maxRequestHeaderSize=65536, namePrefix=Some(DriverDaemon), idleTimeout=2 hours, useBlockingConnect: true",00f8393c,"Creating new HttpClient with SSLContextFactory=None,maxRequestHeaderSize=65536, <*> idleTimeout=2 hours, useBlockingConnect: true",[]
203,20/02/28,22:47:51,INFO,DriverCorral,Starting sql repl ReplId-7f7de-3f667-b27c3-1,6b45de39,Starting sql repl <*>,[]
204,20/02/28,22:47:51,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
205,20/02/28,22:47:51,INFO,SQLDriverWrapper,setupRepl:ReplId-7f7de-3f667-b27c3-1: finished to load,368e25dc,<*> finished to load,[]
206,20/02/28,22:47:51,INFO,DriverCorral,Starting sql repl ReplId-7b683-976ad-dfc7c-f,6b45de39,Starting sql repl <*>,[]
207,20/02/28,22:47:51,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
208,20/02/28,22:47:51,INFO,SQLDriverWrapper,setupRepl:ReplId-7b683-976ad-dfc7c-f: finished to load,368e25dc,<*> finished to load,[]
209,20/02/28,22:47:51,INFO,DriverCorral,Starting sql repl ReplId-19711-fca89-c26d6,6b45de39,Starting sql repl <*>,[]
210,20/02/28,22:47:51,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
211,20/02/28,22:47:51,INFO,SQLDriverWrapper,setupRepl:ReplId-19711-fca89-c26d6: finished to load,368e25dc,<*> finished to load,[]
212,20/02/28,22:47:51,INFO,DriverCorral,Starting r repl ReplId-3593d-ebddd-8b23a-e,c2102708,Starting r repl ReplId-3593d-ebddd-8b23a-e,[]
213,20/02/28,22:47:51,WARN,RDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
214,20/02/28,22:47:51,INFO,RDriverLocal,1. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: object created with for ReplId-3593d-ebddd-8b23a-e.,4092ff35,1. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: object created with for ReplId-3593d-ebddd-8b23a-e.,[]
215,20/02/28,22:47:51,INFO,RDriverLocal,2. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: initializing ...,a50bc5a8,2. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: initializing ...,[]
216,20/02/28,22:47:52,INFO,RDriverLocal,3. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: started RBackend thread on port 41274,e43a7a5b,3. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: started RBackend thread on port 41274,[]
217,20/02/28,22:47:52,INFO,RDriverLocal,4. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: waiting for SparkR to be installed ...,eb63dba5,4. RDriverLocal.b6b4775f-de01-4706-97e6-5853537007e5: waiting for SparkR to be installed ...,[]
218,20/02/28,22:47:52,INFO,DriverCorral,Starting python repl ReplId-8497b-f4c2d-af4d9,642ab912,Starting python repl ReplId-8497b-f4c2d-af4d9,[]
219,20/02/28,22:47:52,WARN,PythonDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
220,20/02/28,22:47:52,INFO,PythonDriverLocal,Starting gateway server for repl ReplId-8497b-f4c2d-af4d9,109b3335,Starting gateway server for repl ReplId-8497b-f4c2d-af4d9,[]
221,20/02/28,22:47:52,INFO,Utils,"resolved command to be run: List(virtualenv, /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b, --no-site-packages, -p, /databricks/python/bin/python, --no-setuptools, --no-wheel, --no-pip)",71bc67d1,"resolved command to be run: List(virtualenv, /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b, --no-site-packages, -p, /databricks/python/bin/python, --no-setuptools, --no-wheel, --no-pip)",[]
222,20/02/28,22:47:52,INFO,DriverCorral,Starting scala repl ReplId-641e1-43796-385e1-8,e147e61a,Starting scala repl ReplId-641e1-43796-385e1-8,[]
223,20/02/28,22:47:52,WARN,ScalaDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
224,20/02/28,22:47:52,INFO,ScalaDriverWrapper,setupRepl:ReplId-641e1-43796-385e1-8: finished to load,368e25dc,<*> finished to load,[]
225,20/02/28,22:47:52,INFO,DriverCorral,Starting sql repl ReplId-4703f-a6518-7dd28-9,6b45de39,Starting sql repl <*>,[]
226,20/02/28,22:47:52,WARN,SQLDriverLocal,loadLibraries: Libraries failed to be installed: Set(),975cab90,loadLibraries: Libraries failed to be installed: Set(),[]
227,20/02/28,22:47:52,INFO,SQLDriverWrapper,setupRepl:ReplId-4703f-a6518-7dd28-9: finished to load,368e25dc,<*> finished to load,[]
228,20/02/28,22:47:53,INFO,ProgressReporter$,Added result fetcher for 5117208913732555401_8003361428351860078_972c5bd7-c187-4c99-ab26-32425d02c2dc,60154ad1,Added result fetcher for <*>,[]
229,20/02/28,22:47:53,INFO,ProgressReporter$,Added result fetcher for 7214225882070146584_6622863124546160429_3bab45f008c44d3b8a54b200eb043826,60154ad1,Added result fetcher for <*>,[]
230,20/02/28,22:47:53,INFO,DatabricksUtils,created python virtualenv: /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b,8e3b1fd8,created python virtualenv: /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b,[]
231,20/02/28,22:47:53,INFO,Utils,"resolved command to be run: List(/local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/bin/python, -c, from distutils.sysconfig import get_python_lib; print(get_python_lib()))",e79f3eaa,"resolved command to be run: List(/local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/bin/python, -c, from distutils.sysconfig import get_python_lib; print(get_python_lib()))",[]
232,20/02/28,22:47:53,INFO,SignalUtils,Registered signal handler for INT,d066e11a,Registered signal handler for INT,[]
233,20/02/28,22:47:53,INFO,Utils,"resolved command to be run: List(/databricks/python/bin/python, -c, import sys; dirs=[p for p in sys.path if 'package' in p]; print(' '.join(dirs)))",2a3ccd9f,"resolved command to be run: List(/databricks/python/bin/python, -c, import sys; dirs=[p for p in sys.path if 'package' in p]; print(' '.join(dirs)))",[]
234,20/02/28,22:47:53,INFO,DatabricksUtils,created sitecustomize.py at /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/lib/python3.7/sitecustomize.py,957c2090,created sitecustomize.py at /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/lib/python3.7/sitecustomize.py,[]
235,20/02/28,22:47:53,INFO,PythonDriverLocal$,Time spent to start virtualenv /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b is 1090,89303877,Time spent to start virtualenv /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b is 1090,[]
236,20/02/28,22:47:53,INFO,PythonDriverLocal$,"Python process builder: [/databricks/spark/python/pyspark/wrapped_python.py, root, /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/bin/python, -u, /local_disk0/tmp/1582930072342-0/PythonShell.py, 43339, 0, 50000, 2177, 218164f3f65d4a4ca63276a38e458e45, 2.4.4, 0bece102c3a57c7e446912d4a03cdd4feaf1aacc0a97cdf63fb5412c44f02820]",1bdee7df,"Python process builder: [/databricks/spark/python/pyspark/wrapped_python.py, root, /local_disk0/pythonVirtualEnvDirs/virtualEnv-ff80c1c3-b8f2-4aa9-a3d2-992aedee6f5b/bin/python, -u, /local_disk0/tmp/1582930072342-0/PythonShell.py, 43339, 0, 50000, 2177, 218164f3f65d4a4ca63276a38e458e45, 2.4.4, 0bece102c3a57c7e446912d4a03cdd4feaf1aacc0a97cdf63fb5412c44f02820]",[]
237,20/02/28,22:47:53,INFO,PythonDriverLocal$,"Cgroup isolation disabled, not placing python process in repl cgroup",9f15ff7c,"Cgroup isolation disabled, not placing python process in repl cgroup",[]
238,20/02/28,22:47:54,INFO,LogicalPlanStats,Setting LogicalPlanStats visitor to com.databricks.sql.optimizer.statsEstimation.DatabricksLogicalPlanStatsVisitor$,9a561085,Setting LogicalPlanStats visitor to com.databricks.sql.optimizer.statsEstimation.DatabricksLogicalPlanStatsVisitor$,[]
239,20/02/28,22:47:55,INFO,DriverILoop,Set class prefix to: line49b319df9593406199cec71f0268458a,f59cda88,Set class prefix to: line49b319df9593406199cec71f0268458a,[]
240,20/02/28,22:47:55,INFO,DriverILoop,set ContextClassLoader,16caeedd,set ContextClassLoader,[]
241,20/02/28,22:47:55,INFO,DriverILoop,initialized intp,679bf9b9,initialized intp,[]
